ano,codigoOrgaoSuperior,orgaoSuperior,codigoOrgao,orgao,tipo_instituicao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,zscore_pago_entre_pares,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_atipico_entre_pares,flag_anomalia
2019,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,302686288.5,290396848.01,272133205.19,0.9593987539015993,0.8990602334139096,12289440.49000001,18263642.819999993,0.05183793341115317,0.11674251170282522,0.15590717307887944,-0.7617078196934063,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,310466926.08,290859225.64,272510646.09,0.9368444790961483,0.8777445299270957,19607700.439999998,18348579.550000012,0.0013869711332596957,0.12354776978468514,0.16360530819345054,-0.670981908425976,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,299180484.77,282705946.09,264489049.45,0.9449344475370274,0.8840451263167461,16474538.680000007,18216896.639999986,-0.02943590188161216,-0.021081589046813325,0.0,-0.6816127697323099,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,332839870.04,299776363.16,281135849.01,0.9006624210133645,0.844657970141058,33063506.879999995,18640514.150000036,0.06293946609364998,0.2790601476934269,0.3395215310213357,-0.682640153654352,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,365445050.39,328349470.98,298140889.82,0.8984920458755377,0.8158296014731256,37095579.40999997,30208581.160000026,0.060486917160803344,0.585660972894452,0.6863496086996792,-0.6991016769272029,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,386840948.24,360969726.78,328061121.03,0.9331218125234527,0.8480516928793886,25871221.46000004,32908605.75,0.10035601365536961,1.1251226349797814,1.296590794839818,-0.687870198087698,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,478009161.69,438446145.21,393024540.95,0.9172337694530266,0.8222113140268335,39563016.48000002,45421604.25999999,0.19802230668491605,2.2964128646180315,2.621558979392185,-0.68318415086402,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26268,Fundação Universidade Federal de Rondônia,Universidade Federal,26268,409960663.33,227089329.93,210140880.41,0.5539295601812491,0.5125879119793647,182871333.39999998,16948449.52000001,-0.46532376858183566,-1.0009788831497375,-1.1084637316716242,-0.6805772663384236,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,410740788.3,394776203.69,386951919.58,0.9611322150982977,0.9420830134293239,15964584.610000014,7824284.110000014,,-1.4329453589004408,-3.8633819470516264,-0.42546566564573784,False,False,False,False,True,False,False,True
2015,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,440527038.97,430970563.91,419973374.79,0.978306723050771,0.9533430133413452,9556475.060000002,10997189.120000005,0.08533735986073343,-1.1457853261195219,-3.183020374905035,-0.4205235632215087,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,494276418.76,484960748.18,482747958.5,0.9811529131748378,0.9766760868565778,9315670.579999983,2212789.680000007,0.14947277012831894,-0.5998871698652477,-1.8896365978372835,-0.38847573108558187,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,589049601.49,570262699.93,565528063.13,0.9681064183517336,0.9600686626380829,18786901.560000062,4734636.799999952,0.17147686110825888,0.11998230311787997,-0.18406663520673303,-0.3445952823139076,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,671550869.24,639605086.04,601954442.3,0.9524298386566704,0.896364623846347,31945783.200000048,37650643.74000001,0.06441126717636725,0.43675211747117515,0.5664487022337519,-0.27549414653738424,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,663610599.16,610137571.72,574461766.03,0.9194210768970745,0.8656609263883898,53473027.43999994,35675805.69000006,-0.04567235381626822,0.19767126023089326,0.0,-0.3407758076300751,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,629511719.29,595852257.64,564988345.04,0.9465308418912945,0.8975025050800115,33659461.649999976,30863912.600000024,-0.016490951269862775,0.11528882539464719,-0.19518678257435043,-0.2645036296398297,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,657008228.05,635208126.35,591226885.81,0.966819134419819,0.8998774453171782,21800101.69999993,43981240.54000008,0.046440853161568096,0.3434635130248553,0.3454221862182642,-0.22005977167007326,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,667285985.26,651237214.39,590503614.74,0.9759491863690997,0.8849333386043128,16048770.870000005,60733599.649999976,-0.001223339275258195,0.3371738282471907,0.33052018268317224,-0.2533357634231141,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,860396174.84,794978490.92,746462292.66,0.923967951238085,0.8675797434813244,65417683.92000008,48516198.25999999,0.26411130097597946,1.6934162705976252,3.543833788178725,-0.11292998145669224,False,False,False,False,True,False,False,True
2024,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,791859314.16,668127705.02,607198728.92,0.8437454647215284,0.7668012714658955,123731609.13999999,60928976.100000024,-0.18656476704769343,0.48235730077199107,0.6745,-0.34089009219522676,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,870394388.33,771572409.37,693404170.92,0.8864629870263676,0.7966551487658532,98821978.96000004,78168238.45000005,0.14197236900236954,1.2320140737150864,2.4506443181023205,-0.34541707714356096,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26269,Universidade Federal do Estado do Rio de Janeiro,Universidade Federal,26269,760752595.67,377129882.12,347100299.12,0.49573262617376834,0.45625910591117524,383622713.54999995,30029583.0,-0.49942571204976793,-1.7795016376861421,-4.684469660367906,-0.39147449873567564,False,False,False,False,True,False,False,True
2014,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,660304386.85,614346786.74,598216506.94,0.9303993718272235,0.9059708202058268,45957600.110000014,16130279.799999952,,-1.2307523537312726,-1.5655566503711624,-0.08173843921565702,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,699506715.6,664689646.57,653874311.2,0.9502262547970883,0.9347648801900938,34817069.02999997,10815335.370000005,0.09303956613417608,-0.8158845242267457,-0.9713448714697485,-0.05237842094008658,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,750056136.38,684867194.44,681678764.66,0.9130879159863664,0.9088369944548282,65188941.93999994,3188429.7800000906,0.04252262703052634,-0.6086328474695318,-0.6745,-0.0969028014414143,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,791143864.33,751790582.87,741611762.87,0.9502577429538339,0.9373917896690667,39353281.46000004,10178820.0,0.08791970839797658,-0.16189814038460287,-0.03464555452282627,-0.10498770243481728,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,856236633.46,804474430.57,749519533.78,0.9395468485378486,0.8753649452619625,51762202.889999986,54954896.79000008,0.010662952377396673,-0.10295438941797563,0.04977909503081986,-0.06544903807061479,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,885168430.45,818670469.91,765512471.36,0.9248753590249553,0.8648212532510117,66497960.54000008,53157998.54999995,0.021337586092445182,0.016255403160643764,0.22052230015040858,-0.07477593789485845,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,859857258.41,796041677.48,744856894.59,0.9257835177806091,0.8662564481543691,63815580.92999995,51184782.889999986,-0.02698267832698209,-0.13770924592438322,0.0,-0.014526764082830195,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,845612748.2,795655924.76,737717018.87,0.9409223388053931,0.8724052711366159,49956823.44000006,57938905.889999986,-0.009585567069134937,-0.19092918124650443,-0.07622647549833886,-0.013126406212260192,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,878265264.8,836339314.3,784463219.98,0.9522627705086942,0.8931962260384274,41925950.5,51876094.31999993,0.06336603320010648,0.15751242995132497,0.42284357743975665,0.01581868406939402,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,981238495.62,942966711.96,858848380.25,0.9609964510862186,0.8752697576416758,38271783.65999997,84118331.71000004,0.09482300556028167,0.7119721395798568,1.2169916577597233,0.03401268755846178,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,1056685549.57,1019894876.28,938024306.19,0.9651829503062936,0.8877043000840816,36790673.29000008,81870570.08999991,0.09218847908515926,1.3021417479656798,2.062286732268903,0.07034039265695391,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,1223822417.91,1196931751.59,1077587499.3,0.9780273135003336,0.8805096912183266,26890666.32000017,119344252.28999996,0.1487841969435395,2.342432139835817,3.552286101623374,0.08658451568102166,False,False,False,False,True,False,False,True
2026,26000,Ministério da Educação,26270,Fundação Universidade do Amazonas,Universidade Federal,26270,1196155558.91,573458440.34,591401174.11,0.47941794532357107,0.49441828005123006,622697118.57,-17942733.76999998,-0.4511803686529643,-1.2815531780923064,-1.638318253143013,0.12421153259109954,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26271,Fundação Universidade de Brasília,Universidade Federal,26271,1867828441.42,1712328574.79,1698036921.42,0.916748314148283,0.9090968333949785,155499866.6300001,14291653.369999886,,-0.26997036495669074,-0.40909864296262677,1.7076680361639855,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26271,Fundação Universidade de Brasília,Universidade Federal,26271,1680536230.04,1577015986.06,1560995503.79,0.93840046877327,0.9288675101951508,103520243.98000002,16020482.26999998,-0.08070579379121978,-0.7415591245964016,-1.5420197832404225,1.3753724279370676,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26271,Fundação Universidade de Brasília,Universidade Federal,26271,1855898174.98,1638744123.35,1636805852.51,0.8829924752567094,0.8819480909978474,217154051.6300001,1938270.8399999142,0.048565385701584196,-0.48067953841724975,-0.9152957737981999,1.3030271971478335,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26271,Fundação Universidade de Brasília,Universidade Federal,26271,1859848079.46,1749180615.66,1747522676.42,0.9404965034390702,0.9396050654456609,110667463.79999995,1657939.2400000095,0.06764200148735955,-0.09967932284785702,0.0,1.263815201670271,False,False,False,False,False,False,False,False
