ano,chave_serie,empenhado,liquidado,pago,empenhado_real,liquidado_real,pago_real,codigoFuncao,funcao,codigoSubfuncao,subfuncao,codigoPrograma,programa,codigoAcao,acao,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,serie_curta,ano_parcial,variacao_pago_aa,zscore_pago,zscore_robusto_pago,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_anomalia
2019,2032-14XN,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",14XN,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO OESTE DA BAHIA - UFOB,,,0.0,0.0,False,False,False,False,False,,-0.644710004316095,,False,False,False,False
2019,2032-14XQ,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",14XQ,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFESBA,,,0.0,0.0,False,False,False,False,False,,-0.4241443507721451,,False,False,False,False
2019,2032-20GK,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",,,0.0,0.0,False,False,False,False,False,,-0.42595330400533776,,False,False,False,False
2019,2032-20RK,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.4263498873968797,,False,False,False,False
2019,2032-20RN,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,,,0.0,0.0,False,False,False,False,False,,-0.5382733219315494,,False,False,False,False
2019,2032-20RX,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2019,2032-4002,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.42816904691698715,,False,False,False,False
2019,2032-6328,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,,,0.0,0.0,False,False,False,False,False,,-0.3333333333333333,,False,False,False,False
2019,2032-8282,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.4199562446292203,,False,False,False,False
2019,2032-8551,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8551,COMPLEMENTAÇÃO PARA O FUNCIONAMENTO DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2019,2080-0048,60218886.8,0.0,0.0,83796200.08926661,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,0.0,0.0,60218886.8,0.0,False,False,False,False,False,,,,False,False,False,False
2019,2080-00P1,634301987.15,634044412.25,595206067.66,882648269.6163162,882289847.2175419,828245246.472788,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,0.9995939238639985,0.9383638703929291,257574.89999997616,38838344.59000003,False,False,False,False,False,-0.03697063394344391,0.5250712227589863,-0.14062748728411026,False,False,False,False
2019,2080-00QC,97720100.0,77124783.0,76799958.0,135980146.55334252,107321209.20091915,106869206.47983935,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,0.7892417527202694,0.7859177180539111,20595317.0,324825.0,False,False,False,True,False,,,,False,False,False,False
2019,2080-00QH,248179339.0,185986798.26,185986798.26,345348223.02404183,258805630.41157088,258805630.41157088,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),0.74940484171408,0.74940484171408,62192540.74000001,0.0,False,False,False,True,False,,,,False,False,False,False
2019,2080-0487,2656736233.0,2475140516.15,2473906965.06,3696919899.968534,3444224577.402119,3442508057.893858,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,0.9316470658267264,0.9311827551154567,181595716.8499999,1233551.0900001526,False,False,False,False,False,0.06648602316815344,0.8539833132390736,,False,False,False,False
2019,2080-0A12,181013200.0,162931100.0,162931100.0,251884734.70749107,226723006.3835107,226723006.3835107,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,0.9001061801017827,0.9001061801017827,18082100.0,0.0,False,False,False,False,False,-0.031649458813530096,1.0991838519411614,,False,False,False,False
2019,2080-11G1,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,11G1,IMPLANTACAO DA UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA - UNILA,,,0.0,0.0,False,False,False,False,False,-1.0,-1.0895461505778423,-4.029498338514044,False,True,False,True
2019,2080-14XN,19344396.36,18071078.78,17495620.34,26918247.648321535,25146392.000022493,24345626.10839367,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XN,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO OESTE DA BAHIA - UFOB,0.9341764117988741,0.9044283426789752,1273317.5799999982,575458.4400000013,False,False,False,False,False,-0.1880405255106864,0.36130478499013857,0.04920750729169584,False,False,False,False
2019,2080-14XO,18418782.79,13146206.29,12833069.65,25630231.478665933,18293299.514988963,17857561.46111447,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XO,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA - UNIFESSPA,0.713739145517118,0.696738204490222,5272576.5,313136.63999999873,False,False,False,False,False,-0.06722511885927218,0.6573260289040097,,False,False,False,False
2019,2080-14XP,21981939.3,17020696.01,16673715.38,30588459.56502991,23684756.133893564,23201923.257969663,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XP,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO CARIRI - UFCA,0.7743036580034592,0.7585188527929381,4961243.289999999,346980.6300000008,False,False,False,False,False,0.12262008306958871,1.4254757936156384,,False,False,False,False
2019,2080-14XQ,15586935.41,12866674.86,12863369.3,21689639.70942809,17904324.014373783,17899724.238757093,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,14XQ,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFESBA,0.8254781662689907,0.8252660937920703,2720260.5500000007,3305.559999998659,False,False,False,False,False,0.01735212877145531,1.156132384447866,,False,False,False,False
2019,2080-152X,20000000.0,0.0,0.0,27830537.740616824,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,0.0,0.0,20000000.0,0.0,False,False,False,False,False,,-0.4491807122821557,,False,False,False,False
2019,2080-154O,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,154O,IMPLANTACAO DO CAMPUS DE GOVERNADOR VALADARES,,,0.0,0.0,False,False,False,False,False,-1.0,-0.5960393018714368,,False,False,False,False
2019,2080-154R,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,154R,CONSTRUCAO DE EDIFICIOS NO CAMPUS DE SAO BERNARDO DO CAMPO DA UNIVERSIDADE FEDERAL DO ABC,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2019,2080-154S,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,154S,CONSTRUCAO DE EDIFICIOS NO CAMPUS DE SANTO ANDRE DA UNIVERSIDADE FEDERAL DO ABC,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2019,2080-15R3,262367975.17,13922220.53,13645026.97,365092091.74489516,19373144.194667768,18987421.903015975,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",0.05306371907996457,0.05200721224135215,248445754.64,277193.55999999866,False,False,False,False,False,,2.2677868380553634,,False,False,False,False
2019,2080-20GK,446383239.51,332047949.25,327208341.91,621154279.6980927,462053649.1648273,455319205.4285455,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0.7438629407647402,0.7330211194066792,114335290.25999999,4839607.339999974,False,False,False,False,False,-0.1569112227063466,0.7479360868337495,,False,False,False,False
2019,2080-20RK,4339502518.66,3368141884.29,3304915761.0,6038534431.053445,4686859991.324256,4598879140.8034935,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0.7761585273442939,0.761588626066872,971360634.3699999,63226123.28999996,False,False,False,False,False,-0.1803991669255025,0.8084163652510312,,False,False,False,False
2019,2080-20RN,106180301.19,72223088.07,71812907.63,147752743.97891784,100500368.91380137,99929591.80300725,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,0.6801929101779749,0.6763298542683291,33957213.120000005,410180.4399999976,False,False,False,False,False,-0.2297052384760171,0.3421442965214197,0.021705102758907153,False,False,False,False
2019,2080-219V,190021397.71,97438552.71,90878342.64,264419884.02464575,135588365.92933685,126459657.23236136,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,0.5127767392738856,0.4782532058768109,92582845.00000001,6560210.069999993,False,False,False,False,False,,2.041241452319315,,False,False,False,False
2019,2080-4002,1053038221.86,881671860.06,867393141.88,1465330998.789338,1226870098.8119833,1207000878.5521772,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,0.8372648226411833,0.8237052785680544,171366361.80000007,14278718.179999948,False,False,False,False,False,0.017625901899128493,1.1447257855602948,,False,False,False,False
2019,2080-6344,920258.24,766778.24,766778.24,1280564.0839716808,1066992.5373501873,1066992.5373501873,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,0.833220727260209,0.833220727260209,153480.0,0.0,False,False,False,False,False,-0.38679880665173205,0.24147217745693628,0.34199344723919733,False,False,False,False
2019,2080-6503,433335.69,103718.91,103718.91,602998.2637450617,144327.651958532,144327.651958532,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,6503,CENSO DA EDUCACAO SUPERIOR,0.23935002907330344,0.23935002907330344,329616.78,0.0,False,False,False,False,False,-0.8702785425917707,-0.596063765229421,-0.37733566742345204,False,False,False,False
2019,2080-7XE1,55498889.04,722.0,722.0,77228196.29950127,1004.6824124362674,1004.6824124362674,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,7XE1,RECONSTRUCAO E MODERNIZACAO DO MUSEU NACIONAL,1.3009269419422599e-05,1.3009269419422599e-05,55498167.04,0.0,False,False,False,False,False,,2.2677868380553634,,False,False,False,False
2019,2080-7XE3,2500.0,0.0,0.0,3478.8172175771033,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,7XE3,CONSTRUCAO DO HOSPITAL UNIVERSITARIO DO SERTAO (HUS),0.0,0.0,2500.0,0.0,False,False,False,True,False,,,,False,False,False,False
2019,2080-8282,786183324.23,435377220.8,422125880.58,1093995233.8013306,605839108.7439632,587399512.53864,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0.5537858758660585,0.5369305956641048,350806103.43,13251340.220000029,False,False,False,False,False,0.6888356372958118,1.541129337820569,,False,False,False,False
2019,2109-20TP,23748354895.59,23736669236.27,21754712745.96,33046474359.963993,33030213450.82753,30272267705.635883,12,Educação,364,Ensino superior,2109,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA EDUCACAO,20TP,ATIVOS CIVIS DA UNIAO,0.9995079381552374,0.9160513577300373,11685659.319999695,1981956490.3100014,False,False,False,False,False,0.0037218724269749703,0.9608086263647198,0.7509346398054755,False,False,False,False
2020,0032-20TP,23762561649.27,23754527182.01,21845991582.14,31637100690.208355,31626403726.9159,29085409458.9099,12,Educação,364,Ensino superior,0032,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,0.9996618854743613,0.9193449723384988,8034467.260002136,1908535599.869999,False,False,False,False,False,,1.2374501573526093,2.4248405593783238,False,False,False,False
2020,0041-3076,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,0041,DESENVOLVIMENTO DO ENSINO DE GRADUAGCO,3076,CONSTRUCAO E AMPLIACAO DE BENS IMOVEIS DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2020,1073-0048,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-10TM,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,10TM,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-119X,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,119X,REUNI - READEQUACAO DA INFRA-ESTRUTURA DA UNIVERSIDADE FEDERAL DO MARANHAO (UFMA),,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-11B9,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,11B9,REUNI - READEQUACAO DA INFRA-ESTRUTURA DA UNIVERSIDADE FEDERAL DE PELOTAS (UFPEL),,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-11D0,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,11D0,REUNI - READEQUACAO DA INFRA-ESTRUTURA DA UNIVERSIDADE FEDERAL DE VICOSA (UFV),,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-11E0,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,11E0,REUNI - READEQUACAO DA INFRA-ESTRUTURA DA UNIVERSIDADE FEDERAL DA GRANDE DOURADOS (UFGD),,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-1H73,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H73,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE BOM JESUS,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-1H74,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H74,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE PARNAIBA,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-1H75,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H75,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE PICOS,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-4002,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-4004,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-4009,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-4413,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4413,TREINAMENTO ESPECIAL PARA ALUNOS DE GRADUACAO DE ENTIDADES DE ENSINO SUPERIOR (PET),,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-6368,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,6368,INSTRUMENTAL PARA ENSINO E PESQUISA DESTINADO A INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-8282,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1073-8551,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,8551,COMPLEMENTACAO PARA O FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1375-0487,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1375,DESENVOLVIMENTO DO ENSINO DA POS-GRADUACAO E DA PESQUISA CIENTIFICA,0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1375-4006,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1375,DESENVOLVIMENTO DO ENSINO DA POS-GRADUACAO E DA PESQUISA CIENTIFICA,4006,FUNCIONAMENTO DE CURSOS DE POS-GRADUACAO,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,1377-2C68,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,1377,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,2C68,FOMENTO A INCLUSAO SOCIAL E ETNICO-RACIAL NA EDUCACAO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,2032-0048,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,2032-0487,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.42229982362475305,,False,False,False,False
2020,2032-0A12,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.5752579261329984,,False,False,False,False
2020,2032-14XQ,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",14XQ,IMPLANTACAO DA UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFESBA,,,0.0,0.0,False,False,False,False,False,,-0.4241443507721451,,False,False,False,False
2020,2032-20GK,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",,,0.0,0.0,False,False,False,False,False,,-0.42595330400533776,,False,False,False,False
2020,2032-20RK,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.4263498873968797,,False,False,False,False
2020,2032-20RN,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,,,0.0,0.0,False,False,False,False,False,,-0.5382733219315494,,False,False,False,False
2020,2032-20RX,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,2032-4002,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.42816904691698715,,False,False,False,False
2020,2032-6328,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,,,0.0,0.0,False,False,False,False,False,,-0.3333333333333333,,False,False,False,False
2020,2032-8282,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",8282,REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,,-0.4199562446292203,,False,False,False,False
2020,2080-0048,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0048,APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS,,,0.0,0.0,False,False,False,False,False,,,,False,False,False,False
2020,2080-00P1,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,,,0.0,0.0,False,False,False,False,False,-1.0,-1.2864684867531821,-7.466896230011932,False,True,False,True
2020,2080-00QC,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,00QC,CONCESSAO DE BOLSAS PARA SUPERVISAO DO PROGRAMA MAIS MEDICOS,,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2020,2080-00QH,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,00QH,CONCESSAO DE BOLSAS NO AMBITO DO PROGRAMA DE ESTIMULO A REESTRUTURACAO E AO FORTALECIMENTO DAS INSTITUICOES DE ENSINO SUPERIOR (PROIES),,,0.0,0.0,False,False,False,True,False,,,,False,False,False,False
2020,2080-0487,0.0,0.0,0.0,0.0,0.0,0.0,12,Educação,364,Ensino superior,2080,EDUCACAO DE QUALIDADE PARA TODOS,0487,CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR,,,0.0,0.0,False,False,False,False,False,-1.0,-0.7449157250790162,,False,False,False,False
